Not Fleshed Out,Name,Type,Subtype,Cost,Desc,Power,Toughness,,"""Does""","""Cares About""",CMC,Flavor Text,,Is Card,Is White,Is Blue,Is Black,Is Red,Is Green,Is Colorless,Is Gold,Is Enchantment,Is Creature,Is Artifact,Is Instant/Sorcery,Is Land
FALSE,Avus Father,Creature,Cleric,{1}{w}{g},"If you control three or more enchantments, Avus Father has ward {1}.
Enchantment spells you cast cost {1} less to cast. ",2,2,,Ward,Enchantments,3,,,1,1,0,0,0,1,0,1,0,0,0,1,0
FALSE,Precocious Bolt,Instant,,{1}{r},"As you draw Precocious Bolt, you may reveal it. If you do, it deals 1 damage to target player and 1 damage to target creature they control. Then it deals 1 damage to you.
Precocious Bolt deals 1 damage to target player and 1 damage to target creature they control.",,,,"Burn, hand reveal",,2,,,1,0,0,0,1,0,0,0,1,0,0,0,0
FALSE,Fickle Fireball,Enchantment,,{X}{r}{b},"Fickle Fireball enters with X charge counters on it.
At the beginning of your upkeep, remove a time counter from Fickle Fireball. Then if it has no time counters on it, sacrifice it; it deals 5 damage to you.
{3}: Target opponent gains control of Fickle Fireball. ",,,,"Counters, burn",,2,,,1,0,0,1,1,0,0,1,0,1,0,0,0
FALSE,Eager Combatant,Creature,Human Warrior,{1}{w/r}{w/r},"When Eager Combatant is revealed from your hand, you may pay {1}. If you do, you may cast it (you still need to pay its other costs).
Haste, Duck - target creature this creature is ducking behind gets +1/+0 and gains haste until end of turn.",3,1,,"Duck, pump, tap",Hand reveal,3,,,1,1,0,0,1,0,0,1,0,1,1,0,0
FALSE,Jeck in the Box,Artifact Creature,Construct,{1},"When Jeck in the Box is revealed from your hand, you may pay {1}. If you do, you may cast it (you still need to pay its other costs).
Modular 1",0,0,,"Counters, modular",Hand reveal ,1,,,1,0,0,0,0,0,1,0,0,0,0,1,0
FALSE,Determinate,Instant ,,{b},"The next time target creature or artifact would die or be destroyed this turn, tap it instead.",,,,"Protection, tap",Dying,1,,,1,0,0,1,0,0,0,0,0,0,0,1,0
FALSE,Stack the Odds,Sorcery,,{1}{b},"You may play Stack the Odds as though it had flash if it is your opponent's main phase and the stack is empty.
Look at the top 4 cards of your library and put them back in any order.",,,,Searching,,2,,,1,0,0,1,0,0,0,0,0,0,0,1,0
FALSE,Focus Sprint,Instant,,{2}{b},"Look at your library. Do not change the order of any cards in it.
Until end of turn or you cast your third spell after this one (whichever happens first), whenever a spell or ability would cause you to shuffle your library, do not instead.",,,,Searching,Searching,3,,,1,0,0,1,0,0,0,0,0,0,0,1,0
FALSE,Father's Will,Instant,,{1}{u/b},"Exile target card from your graveyard. Search the top X cards of your library for a card, where X is the exiled card's mana cost, put it on top of your library, and put the rest on the bottom of your library in a random order.",,,,"Searching, card acceleration",Graveyard,2,,,1,0,1,1,0,0,0,1,0,1,0,0,0
FALSE,Conniving Pyromiggy,Creature,Dwarf Alpaca,{w}{r},"Haste, Duck - Until end of turn, whenever you cast a noncreature spell, Conniving Pyromiggy deals 1 damage to target player and you gain 1 life.",2,1,,"Duck, burn, lifegain","Instants/sorceries, enchantments, artifacts",2,,,1,1,0,0,1,0,0,1,1,0,0,0,0
FALSE,Parental Instinct,Enchantment,,{4}{w}{g},"Affinity for creatures with duck
Creatures you control with duck or power 2 or less have ward {1}.",,,,Protection,"Duck, small creatures",6,,,1,1,0,0,0,1,0,1,0,0,0,1,0
FALSE,Mourning Morning,Instant,,{w}{u},"When this card is revealed from your hand, you may pay {0} and cast it (you still need to pay its other costs).
Scry 1 and draw a card. Then if a creature you controlled died this turn, draw an additional card.",,,,"Scry, card acceleration","Hand reveal, dying ",2,,,1,1,1,0,0,0,0,1,0,0,0,0,0
TRUE,,,,,Switch out a creature with an artifact of less or equal mana cost from your hand ,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,Add ability to dwarf artifact dude to search an artifact from your deck,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,Last Act / Rushed Will,,,,"If creature would die this turn, do reward (it still dies)",,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,Mt. Molehill,Land,,,"Sacrifice Mt. Molehill: Search your library for a Mountain, put it on the battlefield tapped, then shuffle your library. If you took damage this turn, you may add {r}.",,,r,"Sacrifice, searching, ramp",Damage,0,,,1,0,0,0,1,0,0,0,0,0,0,0,1
TRUE,Overgenerous Geneator,,,,"Must block, takes damage in form of -1/-1, makes tokens every upkeep",,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0
FALSE,Spontaneous Terraforming,Instant,,{1}{r}{g},"When this card is revealed from your hand, you may pay {0}. If you do, you may cast it (you still need to pay its other costs).
Make a green 0/5 Plant creature token with defender and a colorless 0/3 Boulder artifact creature token. Sacrifice them both at the beginning of the next end step.",,,,"Tokens, boulders, defender, sacrifice",Hand reveal,3,,,1,0,0,0,1,1,0,1,0,0,0,1,0
FALSE,Humble,Sorcery,,{w},Exile target permanent with indestructible or total power and toughness 9 or greater. ,,,,Removal,"Big creatures, indestructible",1,"""Maybe if you were as untouchable as you think you are, you wouldn't have such delusions in the first place."" -Ninti, to Chigerious",,1,1,0,0,0,0,0,0,0,0,0,1,0
FALSE,Out of Juice,Instant,,{2}{u},"Until end of turn, counter any spells or abilities that would cause an opponent to shuffle, reorder, or search their library.",,,,Searching,,3,"""Must… study…!""",,1,0,1,0,0,0,0,0,0,0,0,0,0
TRUE,Tattle,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0
FALSE,Record Scratch,Instant,,{w},"Split Second
Prevent all combat damage that would be dealt this turn.",,,,"Protection, split second",,1,"""Yeah, that's me. You might be wondering how I got myself in this situation…""",,1,1,0,0,0,0,0,0,0,0,0,1,0
FALSE,Heel Swipe,Instant,,{r/g},"Heel Swipe deals 2 damage to target creature or planeswalker. If it's a creature with toughness 4 or greater, deal 4 damage instead.",,,,Removal,Big creatures ,1,,,1,0,0,0,1,1,0,1,0,0,0,1,0
FALSE,Pick Off,Instant,,{b/r},Deal 3 damage to target creature with base toughness 3 or less.,,,,Removal ,Small creatures,1,,,1,0,0,1,1,0,0,1,0,0,0,1,0
FALSE,Obvious Hiding Spot,Instant,,{g},"Target creature you control deals damage equal to its power to target tapped or transparent creature.
Cycling {2}",,,,"Fight, removal, cycling","Tap, transparent ",1,"""I guess I'll just have to TRY SOMEPLACE ELSE!!""",,1,0,0,0,0,1,0,0,0,1,0,0,0
TRUE,Tutu Bear,Creature,Bear,{1}{g},Reveal two unrevealed cards from your hand: Tutu Bear and up to one other creature you control get +2/+2 until end of turn.,2,2,,,,2,,,0,0,0,0,0,1,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,
