Not Fleshed Out,Name,Type,Subtype,Cost,Desc,Power,Toughness,Rarity,Custom Color,"""Does""","""Cares About""",CMC,Flavor Text,NOTES,Is Card,Is White,Is Blue,Is Black,Is Red,Is Green,Is Colorless,Is Gold,Is Enchantment,Is Creature,Is Artifact,Is Instant/Sorcery,Is Land,,Notes are Empty,,CMC (replace non-numeric tokens),CMC (numberic extraction),
FALSE,Final Day,Sorcery,,{2}{w}{b},"Choose artifacts, enchantments, or creatures, then exile all nonland permanents of the chosen type. All players reveal their hands to each other.",,,r,,"Mass removal, Hand Reveal",,4,,,1,1,0,1,0,0,0,1,0,0,0,1,0,,TRUE,,{2}$$,2,246
TRUE,Honest Divination,Instant,,{u},"Reveal any number of unrevealed cards from your hand. Scry X for target player, where X is the number of cards revealed this way.",,,,,"Hand Reveal, Scry",,1,,,0,0,1,0,0,0,0,0,0,0,0,1,0,,TRUE,,$,0,247
FALSE,Olfactory Disrupter,Creature,Skunk Soldier,{r}{b},"Whenever Olfactory Disrupter attacks, target creature can't block this turn.
Whenever a creature ducks behind Olfactory Disrupter choose 1:
- Target opponent reveals an unrevealed card.
- Put a -1/-1 counter on target creature.",1,3,u,,,,,,,1,0,0,1,1,0,0,1,0,1,0,0,0,,TRUE,,$$,0,248
FALSE,Up-Front Mercenary,Creature,Goblin Mercenary,{2}{b}{r},"When Up-Front Mercenary enters, reveal any number of unrevealed cards from your hand. Up-Front Mercenary deals that much damage to target creature. Target opponent mills cards equal to the number of cards in your hand not revealed this way.",4,3,,,"Hand Reveal, Burn, Mill, ETB",,4,,,1,0,0,1,1,0,0,1,0,1,0,0,0,,TRUE,,{2}$$,2,249
TRUE,Too Much Information,Enchantment,,{3}{r/g},"Whenever an opponent reveals one or more unrevealed cards or discards one or more cards, Too Much Information deals half that damage rounded up to them.",,,r,,Burn,Hand Reveal,4,,,0,0,0,0,1,1,0,1,1,0,0,0,0,,TRUE,,{3}$,3,250
FALSE,Lemme See!,Sorcery,,{b},"Target opponent reveals two cards from their hand. They discard one of your choice. (If they only have one, they only reveal one).",,,c,,"Hand Reveal, Discard",,1,,,1,0,0,1,0,0,0,0,0,0,0,1,0,,TRUE,,$,0,251
FALSE,Nosey Officer,Creature,Wolf Detective,{3}{b},"Whenever Nosey Officer attacks alone, you may pay {1}{b}. If you do, target player dicards a card.",4,4,c,,Discard,,4,,,1,0,0,1,0,0,0,0,0,1,0,0,0,,TRUE,,{3}$,3,252
FALSE,Worldtree Adherent,Creature,Reptile Cleric,{2}{g}{g},"Landfall - if your devotion to green is at least 3, put a +1/+1 counter on target creature. Then if it's at least 6, you may attach an aura or creature with bestow from your hand to a creature you control.",1,4,,,"Landfall, Counters, Bestow, Auras",Devotion,4,,,1,0,0,0,0,1,0,0,0,1,0,0,0,,TRUE,,{2}$$,2,253
FALSE,Inviting Shroomling,Creature,Dwarf Spore,{1}{g}{g},"Whenever a creature you control ducks, add {g}.
{1}{g}: Inviting Shroomling can block an additional creature until end of turn.",2,2,u,,"Ramp, blocking",Duck,3,,,1,0,0,0,0,1,0,0,0,1,0,0,0,,TRUE,,{1}$$,1,254
TRUE,Great Lumberbeast,Creature,Plant Giant,{2}{g}{g},"Trample
Whenever Great Lumberbeast attacks and your devotion to green is at least 4, it deals 1 damage to each creature defending player controls.",4,4,u,,Counters,"Devotion, Duck",4,"""Don't spook a Lumberbeast. Neither you nor anything in a five-mile radius don't want it bein' scared of you.""",,0,0,0,0,0,1,0,0,0,1,0,0,0,,TRUE,,{2}$$,2,255
FALSE,Owhale,Creature,Bird Whale,{6}{u},"Flying
Whenever an ability of a creature you control targets Owhale, that creature gains flying until end of turn. 
Other creatures you control with flying get +1/+1. ",7,7,m,,"Scry, Flying, tap","Flying, devotion",7,,,1,0,1,0,0,0,0,0,0,1,0,0,0,,TRUE,,{6}$,6,256
FALSE,Exploitative Liz,Creature,Reptile Citizen,{1}{u}{u},"Duck - Exploitative Liz gets +0/+1 until end of turn.
Whenever Exploitative Liz enters or ducks behind an attacking or blocking creature, you may draw a card, then put a card from your hand on the bottom of your library.",3,2,c,,"Duck, Card Acceleration, ETB",,3,,,1,0,1,0,0,0,0,0,0,1,0,0,0,,TRUE,,{1}$$,1,257
TRUE,Open Wide,Instant ,,{1}{r},Reptiles you control get +1/+1 and first strike until end of turn.,,,c,,Pump,Reptiles,2,,,0,0,0,0,1,0,0,0,0,0,0,1,0,,TRUE,,{1}$,1,258
FALSE,Reattempt,Sorcery,,{u}{b},"Reveal any number of unrevealed cards from your hand. Then search your graveyard for a card with mana value less than or equal to that number plus one and cast it. If it's a permanent, it enters with a finality counter on it. Otherwise, exile it as it resolves.",,,r,,Hand reveal,Graveyard,2,,,1,0,1,1,0,0,0,1,0,0,0,1,0,,TRUE,,$$,0,259
FALSE,"Renee, Regretful Traveller",Creature,Human,{b}{b}{b},"When Renee enters, you may unreveal a card from your hand, draw a card, then put a card from your hand on the bottom of your library.
Landfall - you may cast target creature or enchantment from your graveyard until end of turn.",1,4,m,,"Flashback, landfall",Graveyard,3,"""Everywhere I go, I think to myself, 'Maybe here, I'll reinvent myself.' But at this point, it's the opportunities themselves that remind me of my failures.""",,1,0,0,1,0,0,0,0,0,1,0,0,0,,TRUE,,$$$,0,260
TRUE,Repress Memory,Sorcery,,{2}{u/b},"Until end of turn, if a card would be put into a graveyard, exile it instead.
Choose 1: 
-Target player discards a card.
-Target player mills 4 cards.",,,,,"Graveyard, discard, mill",Graveyard,3,,,0,0,1,1,0,0,0,1,0,0,0,1,0,,TRUE,,{2}$,2,261
FALSE,Brutal Honesty,Enchantment,,{3}{w/u}{w/u}{w/u},"Ward {2}
All cards target player controls have Transparent.",,,r,,Transparent,,6,,,1,1,1,0,0,0,0,1,0,0,0,0,0,,TRUE,,{3}$$$,3,262
FALSE,Honest Brutality,Instant,,{1}{b/r},"Transparent 
Destroy target creature unless its controller pays {4}.",,,u,,"Transparent, Removal",,2,,,1,0,0,1,1,0,0,1,0,0,0,1,0,,TRUE,,{1}$,1,263
FALSE,Direct Bolt,Instant ,,{r},"Transparent 
Direct Bolt deals 3 damage to any target. If its controller pays {3}, it does 1 damage instead.",,,c,,"Transparent, Burn",,1,,,1,0,0,0,1,0,0,0,0,0,0,1,0,,TRUE,,$,0,264
FALSE,"Mirru, One With Her Army",Legendary Creature,Rabbit Monk,{2}{w}{r/g},"Mirru's power and toughness are each equal to the number of creatures you control.
Horde 3 - Whenever a creature enters under your control, if you control 3 or more creatures, tap or untap target creature.
Horde 6 - If you control 6 or more creatures, creatures you control get +1/+1 and have haste.",2,3,m,,,,4,,,1,1,0,0,1,1,0,1,0,1,0,0,0,,TRUE,,{2}$$,2,265
FALSE,Unashamed Thoughts,Enchantment,,{3}{u/g},"Cards you control have Transparent. The first time you reveal a card each turn, draw a card.",,,r,,Transparent ,Transparent,4,"""No more secrets,"" he decided.",,1,0,1,0,0,1,0,1,1,0,0,0,0,,TRUE,,{3}$,3,266
FALSE,"Okal, Overgrown Gardener",Legendary Creature,Rabbit Cleric,{1}{g}{g}{g},"When Okal enters, search your library for up to two lands. Put up to one in your hand and up to one on the battlefield tapped.
Okal's power and toughness are each equal to the number of lands you control. 
Landfall - Proliferate, then populate.",*,*,m,,"Ramp, landfall, proliferate, ETB, populate","Ramp, counters",4,,,1,0,0,0,0,1,0,0,0,1,0,0,0,,TRUE,,{1}$$$,1,267
FALSE,Enveloping Hills,Instant,,{u}{u/g},"Counter target spell. 
Landfall - if you played a land this turn, this spell can't be countered.",,,u,,Landfall,,2,,,1,0,1,0,0,1,0,1,0,0,0,1,0,,TRUE,,$$,0,268
FALSE,Grave-Gardener,Creature,Reptile,{2}{b}{g},"Whenever one or more +1/+1 counters would be put on a creature you control, you may exile a card from your graveyard and put that many counters plus one instead.",4,4,c,,Counters,"Graveyard, counters",4,,Doesn't really fit with an theme except g/b.,1,0,0,1,0,1,0,1,0,1,0,0,0,,FALSE,,{2}$$,2,269
TRUE,Underworld Voyager,Creature,Human Explorer,{p/b}{b},"Exile Underworld Voyager from your graveyard, sacrifice a creature: draw a card.",2,1,,,Card acceleration,Graveyard,2,"""How will I get out?!"" ""I'll die and come in after you."" ""And how will you get out??!"" ""Someone will come in after-""",,0,0,0,1,0,0,0,0,0,1,0,0,0,,TRUE,,$$,0,270
FALSE,Ever-Raging Terrance,Creature,Reptile Citizen,{1}{b/r},"When Ever-Raging Terrance enters or is put into your graveyard, creatures you control get first strike and menace until the beginning of your next endstep.",2,1,u,,Dying,,2,,,1,0,0,1,1,0,0,1,0,1,0,0,0,,TRUE,,{1}$,1,271
TRUE,Soul Fracking,Enchantment,,{1}{u/b},"When Soul Fracking enters or is destroyed, target player mills 3 cards. 
{4}, sacrifice Soul Fracking: add {1} for each artifact and enchantment in target player's graveyard.",,,,,"Mill, ramp, ETB",Graveyard,2,"""We've struck… souls??""",,0,0,1,1,0,0,0,1,1,0,0,0,0,,TRUE,,{1}$,1,272
FALSE,Ancient Nestite,Creature,Plant Wolf,{2}{w/u},"Defender
Landfall - create a tapped, blue and white 1/1 Bird token with flying onto the battlefield under your control. ",1,4,c,,"Landfall, tokens, defender",,3,"It's hard to say what it has to gain from giving these chicks a home or who put them in it, but one thing's for sure: this creature is the oldest home on the planet.",,1,1,1,0,0,0,0,1,0,1,0,0,0,,TRUE,,{2}$,2,273
FALSE,"Resis, Garden Assistant",Creature,Rabbit Citizen,{1}{w/g},"At the beginning of your endstep, if a creature entered the battlefield under your control this turn, you gain 2 life.",2,2,c,,Lifegain,"Mass army, ETB",2,,,1,1,0,0,0,1,0,1,0,1,0,0,0,,TRUE,,{1}$,1,274
FALSE,Spirit Circle,Enchantment,,{2}{w/b},"Whenever Spirit Circle or another enchantment enters the battlefield under your control, you gain 1 life. 
Whenever Spirit Circle or another enchantment you control leaves the battlefield, each opponent loses 1 life.",,,u,,"Lifegain, burn, ETB, LTB","Enchantments, Flicker, ETB, LTB",3,,,1,1,0,1,0,0,0,1,1,0,0,0,0,,TRUE,,{2}$,2,275
FALSE,Truth Crystal,Artifact,,{2}{u}{b/w},"When Truth Crystal enters, target opponent reveals target card in their hand and shows you the top card of their library. 
The first time an opponent reveals a card to you from their hand or library (including any mill or exile effects) on each of their turns, you gain 1 life and they lose 1 life. ",,,r,,"Hand reveal, deck reveal, ETB","Hand reveal, deck reveal",4,Truth hurts.,Too similar to brutal honesty?,1,1,1,1,0,0,0,1,0,0,1,0,0,,FALSE,,{2}$$,2,276
TRUE,Smartyr,Creature,Satyr Zombie Politician,{b}{r/g},"Whenever you sacrifice a creature, if your devotion to one of its colors (or colorless if it's colorless) is greater than or equal to its mana cost, you may have target opponent lose life equal to half its mana cost rounded down.",1,2,,,Burn,"Devotion, Sacrifice",2,"""Trust me, they'll LOVE you once you're dead!""",,0,0,0,1,1,1,0,1,0,1,0,0,0,,TRUE,,$$,0,277
FALSE,Flaminghost,Creature,Bird Parasite,{2}{b},"Whenever you sacrifice a creature and Flaminghost is untapped, you may tap it. If you do, target opponent discards a card.
Cycling {1}{b}",2,2,c,,"Discard, life loss, Cycling",Sacrifice,3,,,1,0,0,1,0,0,0,0,0,1,0,0,0,,TRUE,,{2}$,2,278
FALSE,Goblidant,Creature,Goblin,{2}{b/r},Sacrifice a creature you control with power greater than Goblidant: Goblidant deals 1 damage to any target. Put a +1/+1 counter on it.,2,1,,,"Burn, sacrifice",,3,,,1,0,0,1,1,0,0,1,0,1,0,0,0,,TRUE,,{2}$,2,279
FALSE,Reharvest Engine,Artifact,Vehicle,{3}{b/g},"Creatures can duck behind Reharvest Engine as though it had 4 toughness.
The first time a creature ducks behind Reharvest Engine, you may search your graveyard for a land and put it onto the battlefield tapped.
Sacrifice Reharvest Engine: Draw a card.",,,c,,Ramp,"Graveyard, mill",4,,,1,0,0,1,0,1,0,1,0,0,1,0,0,,TRUE,,{3}$,3,280
FALSE,Swelling Field,Land,,,"Flash
You may play Swelling Field on an opponent's turn even if you played a land on your last turn.
{t}: Add {c}.",,,u,c,Ramp,,0,,,1,0,0,0,0,0,1,0,0,0,0,0,1,,TRUE,,,0,281
FALSE,Group Rebuttal,Instant,,{u}{g},"Counter target creature spell.
Horde 3 - If you control 3 or more creatures, counter target spell instead. Then you may put a +1/+1 counter on target creature.",,,r,,"Horde, counters, counter_spell",,2,,,1,0,1,0,0,1,0,1,0,0,0,1,0,,TRUE,,$$,0,282
TRUE,Alter Altar,Legendary Land,,,"{t}: Add {c}.
Call the number of charge counters on Alter Altar X. Whenever a creature you control enters with power or toughness greater than X, put a charge counter on Alter Altar. 
{t}, remove a charge counter from Alter Altar: place a +1/+1 counter on target creature you control.",,,,c,"Counters, pump","Mass army, counters",0,,,0,0,0,0,0,0,1,0,0,0,0,0,1,,TRUE,,,0,283
FALSE,It That Arrives,Legendary Creature,Elemental Spirit,{7}{p/w}{p/b},"Transparent, Annihilator 1
When It That Arrives enters, you may have target opponent sacrifice target creature they control. 
Exile a card from your graveyard: Scry 1 for target player.
Transparent creatures you control get +1/+1 and have trample.",6,6,m,,"Transparent, Annihilator, Scry, removal, ETB","Graveyard, transparent",9,,,1,1,0,1,0,0,0,1,0,1,0,0,0,,TRUE,,{7}$$,7,284
TRUE,Inevitable Visit,Sorcery,,{X}{b}{b},"Suspend target creature with 8 minus X time counters on it. If X is greater than 8, put none. Then place X +1/+1 counters on it. ",,,,,"Counters, pump",,2,,,0,0,0,1,0,0,0,0,0,0,0,1,0,,TRUE,,$$,0,285
TRUE,Curtesy Battle,Instant,,,"You may reveal an unrevealed card from your hand or tap a permanent you control. Then an opponent may do the same with cards and permanents they control. If they do not, draw a card. If do they do, repeat this process. If you could not, they draw a card and you don't repeat this process.",,,,,"Card acceleration, hand reveal, deck reveal, tap","Hand reveal, deck reveal, tap",0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,TRUE,,,0,286
TRUE,Lumbouldeer,Creature,Deer Boulder,{3}{2/g},"Reach
Tap target Boulder you control: Lumbouldeer gets +2/+0 until end of turn.",1,5,,,"Counters, pump, boulders",Boulders,4,,,0,0,0,0,0,1,0,0,0,1,0,0,0,,TRUE,,{3}$,3,287
FALSE,Glittering Starchild,Enchantment Creature,Astral Spirit,{w}{b}{r},"Backup 2
Flying, Double Strike, Trample
When Glittering Starchild dies, add {w}, {b}, or {r}.",3,0,m,,"Dying, backup",,3,,,1,1,0,1,1,0,0,1,1,1,0,0,0,,TRUE,,$$$,0,288
FALSE,Snatch,Instant,,{b/r},Destroy target creature that is targeted by a spell or ability that causes it to leave the battlefield.,,,r,,Removal,Bounce,1,,,1,0,0,1,1,0,0,1,0,0,0,1,0,,TRUE,,$,0,289
FALSE,Gargantuan Nail Trap,Artifact,,{3},"You may cast this card face down for {1}. Turn it face up at any time for {1}.
When this artifact is turned face up, destroy target creature with trample or total power and toughness above 5.
{2}, sacrifice Gargantuan Nail Trap: Draw a card.",,,c,,"Removal, Disguise",Big creatures,3,,,1,0,0,0,0,0,1,0,0,0,1,0,0,,TRUE,,{3},3,290
TRUE,Crumblemites,Enchantment,Aura,{3}{g},"Enchant artifact
Enchanted artifact is a 3/3 Boulder artifact creature in addition to its other types and has, ""{t}: make a colorless 0/3 Boulder artifact creature token with defender.""
",,,,,Boulders,Artifacts,4,,,0,0,0,0,0,1,0,0,1,0,0,0,0,,TRUE,,{3}$,3,291
FALSE,Whitehair Hare,Creature,Rabbit,{1}{w}{w},"Duck - Populate and put a +1/+1 counter on Whitehair Hare.
When Whitehair Hare enters, put a white 2/2 Rabbit creature token.",2,2,r,,"Tokens, duck, ETB",,3,,,1,1,0,0,0,0,0,0,0,1,0,0,0,,TRUE,,{1}$$,1,292
TRUE,Role Model Citizens,Creature,Frog Rabbit Citizen,{2}{w}{g},"{t}, tap target creature you control: if the tapped creature has greater toughness than Role Model Citizens, make a tapped token that's a copy of that creature and place a +1/+1 counter on Role Model Citizens.",3,2,,,"Tokens, mass army, counters",,4,,,0,1,0,0,0,1,0,1,0,1,0,0,0,,TRUE,,{2}$$,2,293
FALSE,Looking Up To Bro,Sorcery,,{w},Make a copy of target token you control. ,,,u,,Tokens,Tokens,1,,,1,1,0,0,0,0,0,0,0,0,0,1,0,,TRUE,,$,0,294
TRUE,Hype Bro,Creature,Frog Citizen,{2}{u}{r/g},"Creatures you control have, ""{t}: target creature you control gets +1/+0 until end of turn.""",4,5,,,Tap,Mass army,4,"""It's all part of the brocess.""",,0,0,1,0,1,1,0,1,0,1,0,0,0,,TRUE,,{2}$$,2,295
TRUE,Legless Titan,Legendary Creature,Giant Beast,{5}{g}{g}{g}{g}{g},"Affinity for Transparent permanents
Transparent, Trample
Protection from creatures with power 3 or less and spells and abilities that would deal 3 or less damage
Transparent creatures you control get +2/+2.",8,8,,,"Transparent, pump","Small creatures, ramp, mass army, transparent",10,It does have legs. You just won't see them behind the clouds.,,0,0,0,0,0,1,0,0,0,1,0,0,0,,TRUE,,{5}$$$$$,5,296
FALSE,Cheer Cedar,Creature,Plant Dryad,{2}{u/g},"Defender
Whenever a creature ducks behind Cheer Cedar, target creature you control gets +3/+0.",1,4,u,,Defender,Duck,3,,,1,0,1,0,0,1,0,1,0,1,0,0,0,,TRUE,,{2}$,2,297
TRUE,Cheer Feeder,Creature,Reptile Demon,{1}{b/r},"Whenever an opponent sacrifices a creature, they lose 1 life and you gain 1 life.",1,2,,,,Sacrifice,2,,,0,0,0,1,1,0,0,1,0,1,0,0,0,,TRUE,,{1}$,1,298
FALSE,Rhino Dan,Creature,Rhino Citizen,{3}{g},"Whenever a creature ducks behind Rhino Dan, he gets +1/+0 until end of turn and you may have him fight target creature you don't control.",3,4,r,,Fight,Duck,4,,,1,0,0,0,0,1,0,0,0,1,0,0,0,,TRUE,,{3}$,3,299
TRUE,Athletic Sammy,Creature,Frog Citizen,{3}{g}{g},"At the beginning of combat, if a creature you control has power higher than its base power or toughness higher than its base toughness, creatures you control get +1/+0 until end of turn.
{1}{g}, {t}: Put a +1/+1 counter on target creature you control.",5,5,,,"Counters, tap, pump","Pump, modified",5,,,0,0,0,0,0,1,0,0,0,1,0,0,0,,TRUE,,{3}$$,3,300
TRUE,Pre-chewer ,Creature,Bird Cleric,{1}{g},Sacrifice a Food: put a +1/+1 counter on target creature you control. It gains hexproof until end of turn.,2,2,,,"Counters, protection",Food,2,,,0,0,0,0,0,1,0,0,0,1,0,0,0,,TRUE,,{1}$,1,301
FALSE,Rearming Station,Artifact,,{4},"Rearming Station enters with 2 charge counters on it.
Creatures you control may duck behind Rearming Station as though it has toughness 4.
Whenever a creature you control ducks behind Rearming Station, you may remove a charge counter from it. If you do, put a +1/+1 counter on that creature.
{t}: Put a charge counter on Rearming station.",,,u,,Counters,Duck,4,,,1,0,0,0,0,0,1,0,0,0,1,0,0,,TRUE,,{4},4,302
TRUE,Armored Steam-Engine,Artifact,Vehicle,{5},"Whenever a creature you control ducks behind Armored Steam-Engine, they each get +1/+1 and haste until end of turn.
Crew 1",4,4,,,Crew,Duck,5,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,TRUE,,{5},5,303
FALSE,Hazardous Ballista,Artifact,,{2},"Creatures you control may duck behind Hazardous Ballista as though it has toughness 4.
Whenever a creature you control ducks behind Hazardous Ballista, Hazardous Ballista deals 1 damage to any target.",,,u,,Crew,Duck,2,,,1,0,0,0,0,0,1,0,0,0,1,0,0,,TRUE,,{2},2,304
FALSE,Good Parenting,Instant,,{5}{w/u}{u/g},"Good Parenting costs {1} less to cast for each card in your hand you've revealed or Transparent permanent you control.
Choose 1 - 
- Distribute 4 +1/+1 counters on creatures you control.
- Draw 3 cards.",,,r,,,"Transparent, hand reveal",7,"""How can you help him if you aren't behind honest with him?""",,1,1,1,0,0,1,0,1,0,0,0,1,0,,TRUE,,{5}$$,5,305
FALSE,Open Conversation,Sorcery,,{5}{w/b}{w/b},"Open Conversation costs {1} less to cast for each card in your hand you've revealed or Transparent permanent you control.
Each opponent discards their entire hand and loses life equal to the number of cards discarded this way.",,,r,,Discard,"Transparent, hand reveal",7,"""Spill it. Spill it all, and then maybe we have a chance at this.""",,1,1,0,1,0,0,0,1,0,0,0,1,0,,TRUE,,{5}$$,5,306
TRUE,Bicycle,Artifact,Vehicle,{3},"Crew 2
Bi-cycle - Discard Bicycle: draw 2 cards, then put 1 card from your hand on the bottom of your library.",3,1,,,"Crew, card acceleration",,3,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,TRUE,,{3},3,307
FALSE,Evident Scarring,Instant,,{1}{r},Evident Scarring deals damage to target creature equal to the number of Transparent cards in all graveyards.,,,u,,Burn,Transparent,2,,,1,0,0,0,1,0,0,0,0,0,0,1,0,,TRUE,,{1}$,1,308
FALSE,Wounded Tree,Land Creature,Plant,{2}{b/g}{b/g},"Defender
Whenever a creature ducks behind Wounded Tree, you gain 1 life. Until end of turn, that creature has hexproof and damage that would be dealt to that it is dealt to Wounded Tree instead.
{t}: Add {g} for each Transparent card in your graveyard.",0,6,r,,"Defender, ramp, life gain, protection","Transparent, Duck",4,It is in a tree's nature to proudly bear its scars.,,1,0,0,1,0,1,0,1,0,1,0,0,1,,TRUE,,{2}$$,2,309
FALSE,Field Beast,Creature,Plant Beast,{6}{g}{g},"Trample
Field Beast cannot be destroyed by effects that say ""destroy"".
Horde 4 - If you control 4 or more creatures, creatures you control get +1/+1 and have trample. 
{1}{g}, Discard Field Beast from your hand: search your library for up to one basic land and put it into your hand. Target creature you control gets trample until end of turn.",8,8,r,,"Ramp, searching, pump",,8,Some creatures walk the fields. Others are the fields.,,1,0,0,0,0,1,0,0,0,1,0,0,0,,TRUE,,{6}$$,6,310
FALSE,Verified Source,Instant,,{1}{u},"Transparent
Scry 1, then draw a card.",,,u,,,,2,,,1,0,1,0,0,0,0,0,0,0,0,1,0,,TRUE,,{1}$,1,311
FALSE,Truth-Seeker Elf,Creature,Elf Druid,{1}{g/r},"First strike
Reveal an unrevealed card from your hand: add {r} or {g}.",2,2,c,,Ramp,Hand reveal,2,,,1,0,0,0,1,1,0,1,0,1,0,0,0,,TRUE,,{1}$,1,312
FALSE,Corpse-Littered Battlefront,Land,,,"Corpse-Littered Battlefront enters tapped.
Creatures you control can duck behind creatures in your graveyard as though they are on the battlefield.
{t}: Add {c}.",,,r,c,,Duck,0,,,1,0,0,0,0,0,1,0,0,0,0,0,1,,TRUE,,,0,313
FALSE,Spellwhip,Instant,,{u},"Transparent
Put target spell on top of its owner's library.
Flashback {b}",,,u,,"Bounce, counter_spell",,1,,,1,0,1,0,0,0,0,0,0,0,0,1,0,,TRUE,,$,0,314
TRUE,Pepper-Farmin' Jeck,Creature,Reptile Citizen,{r},{2}{r}: Pepper-Farmin' Jeck gets +3/+0 until end of turn.,1,2,,,,,1,"""What's the point in growin' 'em if you ain't gonna eat 'em?!""",,0,0,0,0,1,0,0,0,0,1,0,0,0,,TRUE,,$,0,315
TRUE,Townie Cooperation,Instant,,{3}{w/r}{w/g},"Convoke
Citizen creatures you control get +2/+2 and vigilance until end of turn.",,,,,"Pump, Convoke, tap",Citizens,5,,,0,1,0,0,1,1,0,1,0,0,0,1,0,,TRUE,,{3}$$,3,316
TRUE,Get It Over With,Enchantment,,{2}{u}{u},"Get It Over With enters with four time counters on it. 
At the beginning of your upkeep, remove a time counter from Get It Over With. Then if it doesn't have any, sacrifice it.
{4}: sacrifice Get It Over With. Any player may activate this ability.
When Get It Over With is sacrificed, its owner scries X, then draws X cards, where X is the five minus the number of charge counters on it.",,,,,"Counters, card acceleration, scry",Counters,4,,,0,0,1,0,0,0,0,0,1,0,0,0,0,,TRUE,,{2}$$,2,317
FALSE,Fiery Bite,Instant,,{r},Target creature gets +2/+0 and first strike until end of turn.,,,c,,,,1,"""WRONG PEPPER. WRONG PEPPERRR!!!""",,1,0,0,0,1,0,0,0,0,0,0,1,0,,TRUE,,$,0,318
FALSE,Feather Pollen,Sorcery,,{w},Target creature you control gains lifelink and deathtouch until end of turn.,,,c,,,,1,"""It was ash. The ash of a life that barely breathed before it became ash of death.""",,1,1,0,0,0,0,0,0,0,0,0,1,0,,TRUE,,$,0,319
FALSE,Shudders From Below,Sorcery,,{g},"Shudders From Below deals 2 damage to each creature without flying.
Each player surveils 1.",,,,,"Removal, searching",Flying,1,The stomps of the titan shook the island through the Skytree through kilometers of trunk.,,1,0,0,0,0,1,0,0,0,0,0,1,0,,TRUE,,$,0,320
FALSE,Newborn Nid,Creature,Bird Spider,{1}{w/b},"Flying
When Newborn Nid enters, you gain 1 life.",2,1,,,"Flying, lifegain",,2,,,1,1,0,1,0,0,0,1,0,1,0,0,0,,TRUE,,{1}$,1,321
TRUE,"Icarus, Moment-Chaser",Creature,Bird Spider,{1}{u}{u},"Flying, Lifelink 
Play with the top card of your library revealed. 
You may play nonland cards from the top of your library. Whenever you do, you may pay {w}. If you do, target creature you control gets +1/+1 and gains flying until end of turn.",1,3,,,"Flying, lifegain, card acceleration, pump ",,3,"""The pursuit of happiness is a false premise. All you can do is be open to finding it. Still, I find myself chasing something…""",,0,0,1,0,0,0,0,0,0,1,0,0,0,,TRUE,,{1}$$,1,322
FALSE,The Moment,Enchantment Creature,Elemental Construct,{w/u}{w/u}{u/b}{u/b},"Indestructible 
As long as the number of cards in your hand is 2 or 4, The Moment is a creature and loses indestructible.
Spells you control cost {1} less to cast.
Whenever you cast your second spell each turn, draw a card.",5,2,,,Card acceleration,,4,"""I killed them… all of the moments I had. And now they're haunting me.""",,1,1,1,1,0,0,0,1,1,1,0,0,0,,TRUE,,$$$$,0,323
FALSE,Conspicuous Pyromaniac,Creature,Reptile Wizard,{r},"{t}, reveal an unrevealed card from your hand: Conspicuous Pyromaniac deals 1 damage to target opponent.
{t}, discard a revealed card: Conspicuous Pyromaniac deals 2 damage to any target.",1,1,,,"Burn, Discard, tap, hand reveal",Hand reveal,1,,,1,0,0,0,1,0,0,0,0,1,0,0,0,,TRUE,,$,0,324
TRUE,Crippling Thoughts,Instant,,{b},"Target creature gets -2/-2 until end of turn. If it dies this turn, it controller loses 1 life.",,,,,Life loss,,1,,,0,0,0,1,0,0,0,0,0,0,0,1,0,,TRUE,,$,0,325
FALSE,Crazed Hopper,Creature,Frog,{r/g},Crazed Hopper must attack each combat if able.,2,2,,,,,1,,,1,0,0,0,1,1,0,1,0,1,0,0,0,,TRUE,,$,0,326
TRUE,Queen's Collector,Creature,Bird Spider,{3}{w/b}{w/b},"Flying, Deathtouch
Whenever Queen's Collector deals combat damage to a player, you may return a creature with mana value 2 or less from your graveyard to your hand.",4,4,,,,"Graveyard, Combat damage",5,,,0,1,0,1,0,0,0,1,0,1,0,0,0,,TRUE,,{3}$$,3,327
TRUE,Spirit of Great Ibex,Enchantment Creature,Goat Spirit,{2}{g}{g},"Bestow {3}{g}{g}
Trample
Horde 3 - Creatures you control get +1/+1 for each creature you control. 
Horde 3 - Whenever enchanted creature attacks, place a 1/1 green Goat Spirit creature token that's tapped and attacking.",5,4,,,"Horde, pump, tokens, attacking",Mass army,4,,,0,0,0,0,0,1,0,0,1,1,0,0,0,,TRUE,,{2}$$,2,328
TRUE,Ibex Horns,Enchantment Artifact,Equipment,{1},"Equip {2/g}
Equipped creature gets +1/+1 and trample.
Whenever equipped creature attacks, if it's an enchantment creature, up to one target creature can't block this turn.",,,,,Pump,Enchantments,1,,,0,0,0,0,0,0,0,0,1,0,1,0,0,,TRUE,,{1},1,329
FALSE,Queen's Command,Instant,,{2}{p/w}{p/r}{b},Gain control of target creature until the beginning of your next endstep. It gains haste and flying until end of turn. Untap it.,,,r,,Gain control,,5,,,1,1,0,1,1,0,0,1,0,0,0,1,0,,TRUE,,{2}$$$,2,330
